time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2010-06-04,17.0,20.7,13.1,16.9,21.0,12.7,1.20,1.20,0.00,2.0,11.6,28.8,127,127,18.8,8.0,9.0,3.1,77,93,62,33759.37
2010-06-05,20.3,24.7,15.3,20.2,24.4,14.8,3.30,3.30,0.00,7.0,20.3,42.1,280,280,29.3,13.6,16.2,6.1,73,94,45,48146.38
2010-06-06,14.6,17.8,11.4,12.0,15.5,8.4,21.00,21.00,0.00,11.0,20.3,43.2,16,16,33.7,15.8,20.2,10.9,71,93,45,22596.37
2010-06-07,14.4,17.9,10.5,11.8,15.8,8.2,0.00,0.00,0.00,0.0,19.4,43.6,322,322,31.3,14.3,17.6,11.4,59,85,43,51292.59
2010-06-08,14.7,19.6,8.8,12.6,19.2,6.2,0.00,0.00,0.00,0.0,14.7,27.4,323,323,20.7,9.9,15.1,2.5,57,75,38,50119.03
2010-06-09,14.2,15.4,12.6,13.0,15.9,11.3,5.10,5.10,0.00,10.0,18.7,37.8,131,131,23.1,10.6,9.7,0.5,82,98,65,1655.22
2010-06-10,16.3,19.5,12.4,14.6,17.2,11.9,0.00,0.00,0.00,0.0,21.2,43.9,304,304,29.2,13.4,12.6,6.8,71,98,52,45854.02
2010-06-11,16.8,21.9,11.8,16.7,23.1,11.0,1.90,1.90,0.00,4.0,13.0,27.4,139,139,17.2,7.3,9.7,1.5,75,91,58,44069.84
2010-06-12,18.4,23.1,16.5,19.4,26.4,15.9,10.20,10.20,0.00,17.0,12.6,39.6,94,94,25.3,10.1,15.5,6.6,92,97,77,5613.38
2010-06-13,18.1,20.5,16.0,19.0,21.9,16.8,0.80,0.80,0.00,3.0,8.7,19.4,68,68,14.4,5.9,10.1,0.8,84,94,70,6355.62
2010-06-14,19.9,23.9,16.4,20.5,24.6,17.2,0.20,0.20,0.00,2.0,14.7,32.0,348,348,20.4,9.3,9.4,4.0,77,94,59,38028.41
2010-06-15,17.7,21.2,13.9,16.7,21.1,13.1,0.00,0.00,0.00,0.0,13.5,32.4,86,86,22.1,10.2,11.9,7.1,63,84,46,50932.80
2010-06-16,18.7,25.1,15.8,17.6,24.8,13.2,10.90,10.90,0.00,8.0,27.0,65.2,244,244,40.3,17.8,21.2,10.1,74,98,57,27217.70
2010-06-17,18.4,23.8,13.6,17.3,24.7,11.4,0.00,0.00,0.00,0.0,25.1,46.8,336,336,31.3,13.3,7.9,4.3,65,80,45,51692.70
2010-06-18,19.9,25.2,13.5,20.2,25.7,12.9,0.00,0.00,0.00,0.0,17.3,39.2,201,201,23.6,10.8,7.2,3.7,71,91,50,51464.23
2010-06-19,23.2,27.3,19.3,25.1,29.8,19.6,10.10,10.10,0.00,11.0,16.9,45.0,224,224,30.1,12.5,15.5,9.0,80,89,69,49382.38
2010-06-20,21.8,25.7,17.8,22.2,26.4,18.0,0.00,0.00,0.00,0.0,16.6,34.6,316,316,25.1,11.8,11.5,6.6,69,91,52,51449.74
2010-06-21,20.8,26.1,15.2,21.8,28.5,15.0,0.00,0.00,0.00,0.0,10.0,20.9,317,317,16.8,6.6,8.6,1.8,70,89,48,51313.20
2010-06-22,20.7,24.7,18.1,22.2,26.0,19.2,12.40,12.40,0.00,9.0,16.8,38.5,192,192,24.3,10.9,9.0,5.2,86,94,73,15766.26
2010-06-23,23.0,29.1,17.4,25.0,31.7,18.6,3.70,3.70,0.00,6.0,20.9,46.8,233,233,26.6,12.3,12.2,5.0,81,94,56,40679.96
2010-06-24,22.7,25.4,18.6,23.5,25.8,18.5,8.20,8.20,0.00,6.0,24.7,61.6,296,296,39.7,15.7,18.0,9.4,75,92,56,48471.69
2010-06-25,20.2,24.9,15.2,20.5,26.2,14.5,0.00,0.00,0.00,0.0,13.9,27.7,302,302,19.8,8.7,9.4,1.5,68,85,45,51389.06
2010-06-26,20.4,23.7,18.0,21.9,25.8,17.7,4.80,4.80,0.00,8.0,11.9,30.2,230,230,21.0,7.0,9.4,0.4,80,96,68,20310.52
2010-06-27,21.1,24.3,18.3,23.7,26.7,20.6,16.90,16.90,0.00,9.0,13.8,37.8,124,124,19.5,6.1,5.8,0.5,89,98,73,25762.80
2010-06-28,23.3,27.1,19.4,24.5,29.4,18.1,0.30,0.30,0.00,1.0,20.8,43.9,280,280,34.9,13.5,15.1,2.3,75,96,46,47281.68
2010-06-29,16.9,18.7,13.7,14.3,17.2,10.3,0.00,0.00,0.00,0.0,21.4,51.8,297,297,37.2,17.6,24.5,12.9,61,83,44,51587.49
2010-06-30,15.0,18.5,11.1,11.8,14.8,8.5,0.00,0.00,0.00,0.0,22.6,47.5,295,295,33.8,16.3,18.7,11.9,60,78,45,39795.92
2010-07-01,16.1,20.4,11.3,13.8,17.6,9.4,0.00,0.00,0.00,0.0,19.3,43.6,323,323,28.8,13.3,14.0,8.9,59,86,40,51519.15
2010-07-02,18.1,23.7,11.2,17.3,24.0,9.5,0.00,0.00,0.00,0.0,12.1,24.1,260,260,18.1,8.6,13.3,2.5,59,83,41,51479.75
2010-07-03,21.9,28.6,14.9,21.8,29.6,13.6,0.00,0.00,0.00,0.0,15.3,32.8,242,242,24.7,12.1,16.9,10.0,61,80,42,51436.89
2010-07-04,23.9,30.3,17.2,24.3,31.6,16.4,0.00,0.00,0.00,0.0,14.3,33.5,243,243,24.3,11.8,17.6,8.7,59,76,37,51390.63
2010-07-05,27.0,32.6,21.6,29.6,35.9,22.9,0.00,0.00,0.00,0.0,15.8,46.8,250,250,26.7,11.7,10.4,4.0,67,83,50,51080.52
2010-07-06,27.6,32.5,22.3,30.2,34.9,24.7,0.00,0.00,0.00,0.0,14.5,35.3,245,245,21.9,10.1,10.4,4.0,64,86,40,51287.63
2010-07-07,27.1,31.3,22.5,30.8,36.3,23.9,0.60,0.60,0.00,5.0,10.9,24.8,272,272,17.1,6.4,7.6,2.2,69,92,56,50860.80
2010-07-08,28.0,32.2,24.2,32.0,35.8,29.0,0.00,0.00,0.00,0.0,12.5,32.0,245,245,18.2,6.4,4.3,1.0,70,93,44,49770.20
2010-07-09,23.3,25.4,21.7,26.4,28.5,22.6,17.40,17.40,0.00,16.0,10.2,25.2,351,351,17.2,7.5,10.4,3.8,84,95,71,61.55
2010-07-10,22.7,27.5,18.3,22.6,28.5,17.2,0.00,0.00,0.00,0.0,15.5,31.3,329,329,24.0,11.6,11.2,5.8,57,75,37,51036.21
2010-07-11,22.1,26.9,16.0,23.7,28.8,16.7,4.00,4.00,0.00,3.0,12.6,32.0,211,211,16.1,6.8,7.2,1.6,72,91,53,50784.46
2010-07-12,22.7,25.8,19.4,25.5,28.8,21.5,10.80,10.80,0.00,9.0,12.2,44.6,184,184,20.4,5.5,10.4,1.0,83,92,67,15469.13
2010-07-13,23.1,26.7,19.3,26.3,30.2,21.8,4.40,4.40,0.00,4.0,10.1,20.9,345,345,13.3,4.9,6.5,0.5,84,98,67,29915.80
2010-07-14,23.4,27.2,20.0,26.1,30.6,22.3,0.00,0.00,0.00,0.0,12.0,28.4,34,34,19.5,8.0,10.1,4.0,81,97,57,48215.03
2010-07-15,24.6,28.7,19.8,27.1,31.4,22.1,0.00,0.00,0.00,0.0,17.0,39.6,186,186,22.9,10.2,9.0,5.2,76,95,61,49457.94
2010-07-16,25.7,29.3,22.5,27.0,30.2,24.0,1.20,1.20,0.00,2.0,19.7,41.8,256,256,30.1,14.0,19.8,9.3,65,92,41,49067.62
2010-07-17,24.9,28.3,22.0,26.0,30.3,22.6,2.10,2.10,0.00,6.0,20.9,56.9,255,255,36.0,14.9,24.5,10.3,66,74,58,49588.52
2010-07-18,22.6,27.2,17.7,23.5,28.5,17.3,0.80,0.80,0.00,3.0,13.4,35.3,269,269,26.1,10.1,13.7,3.2,69,81,48,42367.70
2010-07-19,23.4,26.6,20.5,24.8,28.6,21.7,3.40,3.40,0.00,4.0,16.1,38.5,318,318,30.6,12.0,15.1,5.5,73,94,51,37795.36
2010-07-20,22.7,26.8,18.6,24.8,29.9,20.1,0.10,0.10,0.00,1.0,8.9,17.3,226,226,13.0,5.2,8.6,1.1,72,89,49,48317.09
2010-07-21,22.9,26.8,18.3,24.0,29.0,20.0,5.10,5.10,0.00,3.0,21.0,47.9,277,277,28.7,11.8,10.1,5.4,73,93,50,49193.47
2010-07-22,23.1,27.5,18.5,23.8,27.2,19.1,0.30,0.30,0.00,1.0,13.2,27.7,290,290,21.9,10.1,9.4,5.0,66,88,44,33482.84
2010-07-23,24.7,28.9,20.8,27.4,32.0,22.2,20.10,20.10,0.00,12.0,21.6,53.6,235,235,38.6,12.7,8.3,2.9,82,95,68,18628.74
2010-07-24,24.8,29.9,22.4,28.4,34.4,25.6,5.70,5.70,0.00,6.0,16.5,35.6,276,276,20.7,8.6,9.4,0.5,84,94,59,25975.51
2010-07-25,22.2,25.4,19.5,22.7,26.2,18.9,0.00,0.00,0.00,0.0,17.7,38.5,328,328,26.7,12.5,15.8,8.6,68,90,44,46571.91
2010-07-26,22.7,27.8,17.6,23.0,28.6,17.2,0.00,0.00,0.00,0.0,12.5,27.4,315,315,21.8,10.1,11.5,5.7,62,83,38,48974.84
2010-07-27,23.0,28.1,16.6,24.2,30.8,17.4,0.00,0.00,0.00,0.0,12.1,20.5,240,240,15.5,7.3,10.1,2.5,66,94,42,48845.51
2010-07-28,23.6,29.5,19.4,25.0,31.3,20.0,6.30,6.30,0.00,5.0,23.5,59.8,247,247,31.3,14.6,15.1,9.8,77,88,58,35170.56
2010-07-29,20.7,23.9,17.8,19.9,23.0,17.6,0.00,0.00,0.00,0.0,16.1,35.3,329,329,27.3,12.6,13.7,9.2,61,82,42,48063.89
2010-07-30,19.5,22.8,16.0,19.9,24.0,15.7,0.50,0.50,0.00,3.0,10.9,28.4,344,344,18.5,6.8,10.8,0.5,70,84,48,47191.50
2010-07-31,20.0,24.3,16.3,20.8,26.4,15.9,2.20,2.20,0.00,5.0,10.2,15.8,38,38,14.2,5.3,12.6,0.4,70,80,50,40314.41
2010-08-01,21.6,24.0,19.6,23.0,26.2,20.8,0.50,0.50,0.00,2.0,11.8,28.4,108,108,18.2,6.9,8.3,4.6,74,84,60,44558.07
2010-08-02,22.3,27.5,17.5,24.9,30.8,19.1,0.80,0.80,0.00,3.0,8.2,29.9,201,201,14.0,4.8,4.3,0.5,80,93,61,34224.10
2010-08-03,25.3,30.3,20.9,27.6,32.7,23.2,0.30,0.30,0.00,2.0,14.8,36.0,243,243,22.0,10.4,11.2,6.1,73,92,51,46981.50
2010-08-04,25.9,30.4,21.5,28.6,32.9,24.1,0.20,0.20,0.00,1.0,16.8,38.2,256,256,23.4,11.2,9.0,5.7,75,93,54,44024.09
2010-08-05,24.6,28.9,21.2,25.9,29.6,20.9,0.40,0.40,0.00,4.0,22.7,52.6,279,279,29.6,12.1,9.7,5.4,69,93,41,47074.59
2010-08-06,19.6,22.3,17.0,18.3,20.8,15.8,0.80,0.80,0.00,3.0,17.6,42.8,305,305,31.7,13.6,19.1,8.9,61,71,42,47070.61
2010-08-07,18.8,23.2,13.4,17.5,21.8,11.7,0.00,0.00,0.00,0.0,14.2,31.3,256,256,22.4,10.1,14.4,4.6,59,75,42,40872.45
2010-08-08,22.5,27.2,19.1,22.7,26.2,18.4,2.30,2.30,0.00,5.0,22.5,48.6,229,229,31.4,15.0,19.8,10.0,70,80,53,42220.22
2010-08-09,23.1,28.0,20.3,25.8,30.3,21.9,10.60,10.60,0.00,10.0,10.9,31.7,240,240,17.3,7.9,7.6,2.9,83,95,62,29856.29
2010-08-10,24.4,29.3,20.0,27.4,32.8,22.9,1.00,1.00,0.00,6.0,8.4,20.2,329,329,13.9,6.5,6.8,4.0,78,98,52,41576.14
2010-08-11,24.1,27.6,20.6,27.3,30.9,23.4,0.00,0.00,0.00,0.0,8.7,19.8,55,55,15.1,6.6,11.5,2.2,81,98,62,42798.11
2010-08-12,24.2,26.8,21.7,26.3,28.1,23.3,0.80,0.80,0.00,3.0,16.4,37.8,92,92,25.5,10.7,13.3,5.6,74,91,52,41239.04
2010-08-13,22.8,26.1,19.4,24.6,28.1,20.6,0.00,0.00,0.00,0.0,13.4,29.5,111,111,22.2,10.2,13.7,7.2,79,89,62,46310.61
2010-08-14,23.9,27.2,20.8,26.3,29.4,22.8,9.20,9.20,0.00,6.0,14.6,37.1,153,153,25.6,10.7,14.0,4.8,80,96,66,36302.25
2010-08-15,24.4,27.1,22.6,28.1,30.3,26.0,9.70,9.70,0.00,13.0,12.7,37.1,207,207,21.5,8.1,10.8,5.4,87,96,74,35929.39
2010-08-16,22.5,25.7,19.2,22.5,25.5,19.5,0.00,0.00,0.00,0.0,22.4,48.6,262,262,29.8,14.5,12.2,7.2,68,93,44,46320.72
2010-08-17,20.9,25.6,16.6,19.9,23.2,15.7,0.00,0.00,0.00,0.0,22.3,47.5,260,260,26.9,13.4,10.8,7.3,60,77,40,45724.68
2010-08-18,19.6,23.5,15.9,20.1,24.4,16.5,0.00,0.00,0.00,0.0,9.7,25.2,207,207,14.7,6.3,6.8,1.8,70,88,56,35341.13
2010-08-19,21.3,27.4,16.6,21.6,27.6,16.7,0.80,0.80,0.00,3.0,20.6,55.1,273,273,25.9,12.3,11.2,7.2,73,92,48,46049.20
2010-08-20,18.6,22.0,14.7,18.4,22.6,14.7,0.00,0.00,0.00,0.0,11.4,26.3,80,80,19.8,9.0,12.6,6.3,70,93,53,45955.95
2010-08-21,21.4,25.2,19.2,22.8,27.5,18.5,12.40,12.40,0.00,12.0,12.0,28.4,120,120,21.5,8.9,16.6,3.7,79,95,67,195.90
2010-08-22,21.3,23.7,19.7,23.5,26.2,20.9,36.80,36.80,0.00,20.0,12.4,25.2,38,38,20.5,9.5,13.3,3.6,90,95,81,16511.21
2010-08-23,19.5,21.2,17.9,19.3,20.4,18.1,0.00,0.00,0.00,0.0,21.9,41.0,35,35,29.4,15.0,16.6,11.0,80,94,68,11362.96
2010-08-24,19.7,22.2,17.9,20.2,22.5,18.7,0.00,0.00,0.00,0.0,14.3,35.6,95,95,23.5,10.5,11.2,4.8,77,88,63,45462.48
2010-08-25,20.0,23.7,16.3,21.1,24.9,17.0,0.20,0.20,0.00,1.0,12.3,29.5,324,324,15.9,6.7,5.0,1.0,78,94,64,45299.99
2010-08-26,17.7,20.8,15.2,16.2,18.4,14.0,0.00,0.00,0.00,0.0,18.8,41.8,314,314,28.2,13.2,10.8,6.1,66,82,48,42462.47
2010-08-27,17.2,23.3,11.1,16.4,21.9,10.1,0.00,0.00,0.00,0.0,11.2,26.6,271,271,16.1,7.5,10.1,4.6,68,92,42,44389.30
2010-08-28,20.9,27.8,15.0,21.1,29.1,14.2,0.00,0.00,0.00,0.0,14.0,31.7,237,237,21.9,11.1,10.8,6.8,69,85,50,44808.21
2010-08-29,22.5,29.3,15.5,23.7,31.3,15.3,0.00,0.00,0.00,0.0,9.4,22.0,251,251,16.7,7.7,13.0,5.2,68,87,43,44643.19
2010-08-30,25.2,31.8,19.6,26.4,33.9,19.5,0.00,0.00,0.00,0.0,11.6,24.5,254,254,19.3,10.2,14.8,8.7,63,76,43,44477.81
2010-08-31,25.7,31.1,20.0,27.5,33.0,21.7,0.00,0.00,0.00,0.0,14.0,31.7,235,235,20.9,10.2,14.0,7.2,67,87,43,44203.25
2010-09-01,26.0,30.7,21.9,27.5,31.8,24.1,0.00,0.00,0.00,0.0,20.7,43.9,220,220,27.4,14.2,15.5,8.7,67,89,47,43864.85
2010-09-02,24.5,28.2,21.8,27.1,30.3,24.5,3.80,3.80,0.00,4.0,11.7,36.4,244,244,19.8,8.3,8.3,3.9,75,89,57,41215.68
2010-09-03,23.0,25.5,20.2,23.8,26.5,17.8,7.30,7.30,0.00,4.0,24.3,55.8,230,230,30.9,14.8,17.3,9.6,74,94,54,32820.41
2010-09-04,15.4,19.5,12.9,11.7,16.8,9.4,2.10,2.10,0.00,9.0,35.6,78.1,261,261,51.7,23.9,33.1,16.6,66,79,55,38937.02
2010-09-05,14.7,17.6,11.7,11.6,14.1,8.5,0.00,0.00,0.00,0.0,22.0,49.0,266,266,37.8,17.8,15.1,7.9,65,82,47,42674.87
2010-09-06,17.7,22.3,12.8,16.2,20.2,11.1,0.20,0.20,0.00,1.0,22.1,50.4,214,214,30.4,13.0,16.6,8.0,67,80,50,29148.86
2010-09-07,22.3,27.5,17.3,21.1,26.1,16.4,0.70,0.70,0.00,2.0,26.6,73.8,215,215,37.8,16.5,18.7,8.4,58,75,44,42360.04
2010-09-08,17.3,20.9,15.5,14.4,19.2,12.9,0.00,0.00,0.00,0.0,27.1,56.2,277,277,44.5,20.7,34.6,10.2,64,72,47,6360.40
2010-09-09,15.1,17.0,13.2,12.2,13.9,10.2,0.00,0.00,0.00,0.0,23.2,50.4,315,315,37.2,18.1,25.2,14.0,68,76,60,9264.67
2010-09-10,16.0,19.3,12.9,14.1,17.6,11.3,0.00,0.00,0.00,0.0,14.4,31.3,351,351,24.3,11.3,15.1,7.6,65,84,46,36582.55
2010-09-11,16.4,20.3,11.5,15.3,18.9,10.6,0.90,0.90,0.00,2.0,16.3,36.7,94,94,20.7,9.8,10.1,4.2,70,88,50,36562.96
2010-09-12,17.8,21.3,14.5,17.0,20.1,14.2,2.10,2.10,0.00,4.0,17.2,34.6,262,262,22.7,11.1,9.7,5.6,73,94,52,41856.64
2010-09-13,17.7,22.6,14.1,16.0,19.8,13.3,0.80,0.80,0.00,2.0,21.3,44.3,273,273,28.6,13.0,15.1,4.6,64,85,37,41738.01
2010-09-14,15.1,18.4,12.1,12.5,15.3,10.2,0.10,0.10,0.00,1.0,18.9,42.1,292,292,27.5,14.1,16.6,9.7,64,81,45,41715.56
2010-09-15,13.8,16.8,10.2,11.9,15.4,7.9,0.00,0.00,0.00,0.0,11.7,24.8,311,311,17.4,7.9,6.5,1.8,63,78,48,17521.74
2010-09-16,13.9,15.4,12.0,12.5,15.3,9.4,19.00,19.00,0.00,11.0,17.9,45.4,75,75,29.8,12.6,13.0,7.0,84,94,71,0.00
2010-09-17,12.9,16.3,9.0,11.2,15.8,6.8,0.00,0.00,0.00,0.0,15.1,33.1,9,9,19.4,8.3,11.5,0.8,71,88,54,35163.97
2010-09-18,16.5,21.1,12.0,15.3,19.7,11.0,0.30,0.30,0.00,1.0,21.4,43.2,228,228,25.4,12.8,11.2,7.5,75,90,56,31201.12
2010-09-19,14.9,18.7,11.5,13.2,17.6,9.9,0.00,0.00,0.00,0.0,11.1,24.5,347,347,18.1,8.5,11.2,5.8,63,84,42,41025.12
2010-09-20,13.4,17.5,8.9,12.0,17.2,7.4,0.00,0.00,0.00,0.0,7.6,22.3,313,313,12.9,5.4,7.9,0.8,70,91,46,40847.80
2010-09-21,18.2,24.8,11.2,16.8,23.7,9.7,0.80,0.80,0.00,2.0,22.5,46.4,206,206,31.9,15.9,11.9,7.3,71,86,56,39501.64
2010-09-22,19.0,21.9,14.6,19.6,22.0,13.9,4.20,4.20,0.00,10.0,12.1,33.5,299,299,22.8,9.0,14.8,6.1,80,93,61,14599.41
2010-09-23,15.4,18.5,11.4,15.1,18.4,10.7,0.70,0.70,0.00,2.0,16.4,34.2,118,118,19.9,9.3,8.3,1.5,87,95,76,11192.48
2010-09-24,23.8,28.2,18.4,22.6,26.7,14.8,0.00,0.00,0.00,0.0,31.2,66.6,227,227,48.7,23.8,22.0,8.0,64,91,53,32056.35
2010-09-25,14.9,17.3,12.3,11.6,13.9,9.4,0.00,0.00,0.00,0.0,22.8,48.6,267,267,38.8,18.5,23.4,12.4,61,65,56,0.00
2010-09-26,12.1,14.3,8.8,10.4,13.1,6.9,0.00,0.00,0.00,0.0,9.8,22.0,310,310,13.5,5.6,6.8,2.2,70,86,60,21490.37
2010-09-27,14.2,17.8,11.2,13.2,16.3,10.1,4.60,4.60,0.00,8.0,14.8,33.8,58,58,20.1,9.7,7.9,4.6,84,95,66,21600.00
2010-09-28,14.5,16.9,13.5,13.6,16.0,12.1,30.40,30.40,0.00,9.0,16.7,40.3,314,314,28.7,12.9,18.4,8.6,91,98,79,1431.26
2010-09-29,15.3,19.0,11.7,14.1,17.4,10.3,0.00,0.00,0.00,0.0,14.8,29.5,229,229,22.2,11.0,15.5,7.9,77,92,57,32061.28
2010-09-30,16.0,20.1,12.9,15.9,20.9,12.1,0.70,0.70,0.00,2.0,16.8,34.6,288,288,17.1,7.2,10.1,0.8,83,95,64,22080.47
2010-10-01,13.2,16.3,10.5,10.3,12.4,8.2,0.00,0.00,0.00,0.0,19.2,46.4,333,333,33.3,15.0,10.8,5.1,67,82,47,24669.65
2010-10-02,9.9,12.7,6.8,7.3,9.7,5.0,0.00,0.00,0.00,0.0,16.1,31.0,4,4,18.4,9.0,8.3,5.1,71,95,51,12454.33
2010-10-03,9.7,12.5,7.2,5.7,8.5,3.2,0.00,0.00,0.00,0.0,16.3,36.0,33,33,30.3,14.4,16.6,9.7,58,70,41,30861.55
2010-10-04,9.3,12.4,5.9,6.2,9.9,2.0,1.20,1.20,0.00,2.0,14.8,27.0,22,22,21.5,10.5,11.2,2.9,66,79,52,23318.73
2010-10-05,11.4,15.9,8.9,9.0,14.2,6.2,3.60,3.60,0.00,7.0,11.9,31.0,346,346,23.0,10.1,15.8,2.3,72,87,46,23522.76
2010-10-06,12.3,15.5,10.6,10.5,14.5,8.0,4.60,4.60,0.00,7.0,14.4,32.0,355,355,21.9,9.9,8.6,3.7,79,85,66,7278.97
2010-10-07,14.2,19.0,10.6,11.0,14.6,7.9,0.00,0.00,0.00,0.0,25.9,54.0,304,304,37.2,17.7,20.9,12.6,66,90,41,37071.64
2010-10-08,15.3,21.5,10.2,12.3,18.3,7.2,0.00,0.00,0.00,0.0,22.4,47.5,271,271,32.8,16.7,22.7,13.1,61,76,44,36782.71
2010-10-09,12.6,15.5,7.2,10.1,12.9,4.9,0.00,0.00,0.00,0.0,14.6,28.1,12,12,20.4,9.2,9.7,3.2,60,81,37,36794.82
2010-10-10,12.6,21.2,5.3,10.6,19.6,2.4,0.00,0.00,0.00,0.0,12.3,27.7,288,288,17.5,8.6,5.8,1.1,69,87,47,36427.44
2010-10-11,12.3,16.0,9.6,11.0,15.6,7.8,0.00,0.00,0.00,0.0,13.0,26.6,352,352,16.8,6.7,11.9,0.8,80,94,63,30480.41
2010-10-12,8.9,12.4,6.0,5.7,8.9,2.7,0.00,0.00,0.00,0.0,13.7,31.7,357,357,22.2,10.4,11.9,5.4,65,84,42,36301.56
2010-10-13,9.8,15.8,3.2,7.7,13.8,0.9,1.00,1.00,0.00,4.0,10.5,26.6,210,210,16.2,7.0,7.6,3.2,77,95,55,33421.96
2010-10-14,10.2,11.5,8.2,8.1,10.5,5.9,20.00,20.00,0.00,17.0,20.5,40.7,335,335,24.0,10.7,5.8,1.6,84,94,67,3617.88
2010-10-15,9.0,12.4,5.6,4.6,6.9,2.3,0.00,0.00,0.00,0.0,30.5,62.3,336,336,38.2,18.4,13.0,6.6,66,89,46,35155.98
2010-10-16,9.8,14.4,5.9,6.4,10.7,2.5,0.00,0.00,0.00,0.0,16.5,36.0,309,309,27.2,12.8,16.6,8.1,65,87,43,35832.70
2010-10-17,11.1,15.4,8.5,7.7,10.3,5.7,0.00,0.00,0.00,0.0,23.5,48.2,290,290,30.0,14.9,16.2,10.0,67,89,41,35754.35
2010-10-18,8.6,11.9,6.2,5.3,7.5,2.9,0.00,0.00,0.00,0.0,15.0,34.2,292,292,20.1,10.5,11.5,6.8,67,86,40,26647.32
2010-10-19,8.5,12.9,4.7,4.8,8.1,1.8,0.10,0.10,0.00,1.0,19.1,41.8,259,259,24.0,12.5,11.2,7.6,65,87,41,35057.58
2010-10-20,9.9,14.8,5.4,5.8,9.8,2.2,1.50,1.50,0.00,3.0,30.3,61.6,228,228,35.0,17.2,15.5,9.3,64,84,47,35424.52
2010-10-21,6.4,9.2,3.1,2.6,6.3,-0.7,3.90,3.90,0.00,9.0,18.0,43.9,306,306,30.7,13.9,21.6,9.7,74,88,48,33082.02
2010-10-22,5.3,9.8,1.1,1.2,5.0,-2.6,0.00,0.00,0.00,0.0,19.7,44.6,278,278,26.7,13.0,16.9,9.4,69,89,40,33812.87
2010-10-23,9.2,14.0,4.4,7.0,12.1,1.7,3.40,3.40,0.00,6.0,13.1,24.1,220,220,16.2,6.6,11.9,1.9,74,94,54,27061.91
2010-10-24,12.5,15.8,10.7,11.3,14.2,9.2,2.00,2.00,0.00,6.0,11.8,27.4,138,138,19.0,9.0,12.6,6.4,87,94,68,10586.72
2010-10-25,14.9,18.4,11.9,13.7,16.9,10.7,3.10,3.10,0.00,6.0,21.6,45.0,194,194,29.9,12.6,17.6,8.0,85,93,75,19068.99
2010-10-26,15.2,19.4,12.0,13.8,17.7,8.5,14.00,14.00,0.00,8.0,26.6,76.3,171,171,40.2,17.1,20.2,10.5,88,97,73,4931.51
2010-10-27,13.9,17.3,10.8,9.3,12.2,7.0,0.00,0.00,0.00,0.0,29.5,68.4,206,206,48.8,24.2,36.0,19.1,59,76,39,34169.34
2010-10-28,10.9,14.6,8.1,5.8,9.5,3.1,0.00,0.00,0.00,0.0,30.5,59.0,257,257,46.3,22.2,27.7,14.1,54,72,36,8007.81
2010-10-29,7.0,8.9,5.5,2.4,3.8,1.0,0.20,0.20,0.00,2.0,23.8,49.0,287,287,36.6,17.5,24.8,13.1,62,76,45,33640.20
2010-10-30,8.0,11.6,5.4,3.6,6.7,0.9,0.00,0.00,0.00,0.0,20.9,43.6,247,247,32.3,16.1,24.1,11.8,60,70,50,16382.12
2010-10-31,4.2,7.2,1.8,-0.0,2.9,-2.4,0.40,0.40,0.00,3.0,18.2,41.0,337,337,28.2,13.1,11.5,6.1,67,86,45,31485.64
2010-11-01,2.4,6.3,-0.8,-1.4,1.9,-4.2,0.00,0.00,0.00,0.0,11.2,25.6,347,347,16.7,7.5,10.8,4.8,64,81,46,31393.37
2010-11-02,2.6,6.0,-0.7,-0.4,3.3,-4.2,0.00,0.00,0.00,0.0,7.8,17.3,11,11,12.7,5.0,7.9,1.8,78,91,60,33143.39
2010-11-03,4.9,8.4,1.2,2.3,5.3,-2.0,0.10,0.10,0.00,1.0,10.3,26.3,199,199,12.7,5.4,4.0,0.8,82,98,63,31149.63
2010-11-04,5.4,9.3,2.7,3.1,7.4,0.1,1.00,1.00,0.00,5.0,9.4,20.2,272,272,14.9,4.9,9.7,0.8,85,94,65,22243.82
2010-11-05,3.8,5.0,1.7,-0.5,1.4,-2.4,1.00,1.00,0.00,8.0,24.3,47.2,343,343,32.6,16.1,19.8,10.2,80,94,64,10983.79
2010-11-06,1.7,4.4,-0.7,-1.9,1.2,-4.3,0.00,0.00,0.00,0.0,9.5,23.8,5,5,14.7,6.2,6.5,1.0,67,84,49,24636.91
2010-11-07,3.3,8.1,-0.4,-0.3,4.3,-4.0,0.00,0.00,0.00,0.0,12.0,28.4,226,226,17.2,8.8,11.2,6.8,71,88,47,30691.18
2010-11-08,3.5,8.5,-0.1,0.1,4.6,-3.7,0.00,0.00,0.00,0.0,12.7,26.6,344,344,18.2,9.0,10.8,6.4,78,90,56,32154.20
2010-11-09,4.3,8.2,0.6,1.3,5.8,-3.1,0.00,0.00,0.00,0.0,12.2,21.2,11,11,15.8,7.7,9.4,3.4,82,91,66,31972.26
