time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2023-11-21,2.1,4.6,-0.2,-2.7,1.9,-5.7,10.20,10.20,0.00,10.0,23.5,40.3,112,112,33.1,18.4,19.8,8.2,83,95,67,0.00
2023-11-22,4.6,6.3,1.4,1.2,3.1,-1.7,2.00,2.00,0.00,7.0,20.5,37.4,318,318,20.7,11.3,7.2,3.7,87,100,70,0.00
2023-11-23,3.8,7.7,0.4,-0.8,2.4,-5.1,0.00,0.00,0.00,0.0,25.3,45.4,264,264,29.4,16.4,12.2,7.4,72,86,57,8920.19
2023-11-24,-2.0,0.4,-5.1,-7.0,-5.4,-9.3,0.00,0.00,0.00,0.0,23.4,41.8,309,309,25.1,12.9,10.1,2.3,62,80,45,4922.85
2023-11-25,-0.7,3.2,-4.1,-4.9,-1.1,-8.1,0.00,0.00,0.00,0.0,14.2,28.1,242,242,17.1,9.3,9.4,6.0,71,86,54,27567.97
2023-11-26,1.8,5.8,-3.7,-2.0,1.5,-7.7,8.00,7.90,0.07,8.0,17.1,29.2,154,154,17.3,10.0,4.7,1.6,81,92,57,20530.18
2023-11-27,0.8,3.3,-3.0,-5.0,-1.1,-9.0,0.50,0.20,0.21,3.0,27.6,50.4,258,258,38.2,21.1,29.5,16.1,69,91,51,18014.11
2023-11-28,-3.3,-0.2,-5.7,-9.5,-7.8,-11.1,0.00,0.00,0.00,0.0,29.0,54.0,280,280,36.6,20.0,20.5,12.1,59,79,36,29082.92
2023-11-29,-2.6,0.7,-4.9,-8.3,-5.0,-10.4,0.50,0.00,0.35,4.0,26.8,49.0,235,235,32.6,17.7,19.1,11.4,65,78,56,6645.29
2023-11-30,2.9,8.9,-2.9,-1.8,4.7,-7.6,0.00,0.00,0.00,0.0,21.8,38.5,227,227,29.7,16.8,19.8,12.0,75,89,61,28555.05
2023-12-01,3.2,8.1,0.8,-0.1,3.8,-2.7,9.70,3.50,4.34,15.0,17.1,32.0,346,346,18.2,9.9,10.8,5.8,89,98,65,0.00
2023-12-02,2.6,4.2,1.6,-0.7,1.6,-1.9,3.90,3.90,0.00,11.0,12.8,23.4,15,15,16.5,9.1,9.0,4.8,91,96,84,0.00
2023-12-03,2.3,3.3,1.4,-1.2,0.4,-2.7,5.10,5.10,0.00,15.0,14.8,29.5,39,39,19.2,10.2,10.4,5.6,88,97,78,0.00
2023-12-04,2.4,4.4,0.6,-1.9,-0.7,-3.8,0.30,0.30,0.00,1.0,18.3,33.8,296,296,26.0,14.1,19.4,11.3,78,94,65,16228.74
2023-12-05,-0.4,2.1,-3.4,-3.7,-0.7,-7.1,0.60,0.00,0.42,5.0,10.4,20.9,276,276,10.5,4.9,2.5,0.7,82,94,66,0.00
2023-12-06,-1.3,1.6,-5.1,-5.4,-3.3,-9.1,1.20,0.10,0.77,4.0,14.0,27.4,331,331,17.4,9.2,8.3,2.6,77,94,52,20718.47
2023-12-07,1.5,5.3,-3.6,-2.4,0.8,-7.3,1.70,0.00,1.19,5.0,19.5,35.6,239,239,19.8,11.0,8.6,5.6,81,92,65,10553.75
2023-12-08,2.2,6.8,-2.5,-1.3,3.2,-6.5,0.00,0.00,0.00,0.0,15.2,26.6,120,120,16.5,9.6,4.3,2.1,89,99,71,26750.71
2023-12-09,8.8,13.2,3.7,5.9,9.7,0.7,3.40,3.40,0.00,3.0,20.3,37.1,181,181,21.2,12.8,9.7,7.4,79,94,61,13386.58
2023-12-10,5.6,9.9,2.3,2.0,7.9,-2.1,4.70,4.70,0.00,7.0,19.1,36.7,263,263,24.9,13.0,16.2,7.9,77,96,55,10149.43
2023-12-11,0.8,1.3,0.0,-4.6,-3.5,-5.6,0.00,0.00,0.00,0.0,24.4,43.6,291,291,31.8,17.3,18.0,10.6,65,82,52,2903.06
2023-12-12,1.4,5.5,-2.2,-4.3,-1.3,-7.5,0.00,0.00,0.00,0.0,31.5,61.6,243,243,37.1,20.1,26.3,14.1,63,80,52,25572.83
2023-12-13,-0.6,1.3,-2.9,-6.2,-5.3,-7.6,0.00,0.00,0.00,0.0,26.1,49.0,281,281,31.5,17.1,11.2,5.9,58,70,45,14925.78
2023-12-14,1.0,6.9,-3.8,-3.7,1.4,-7.8,0.00,0.00,0.00,0.0,19.5,32.4,240,240,22.0,12.6,10.1,6.3,61,82,38,22639.43
2023-12-15,4.9,10.5,1.7,0.9,6.5,-2.4,0.00,0.00,0.00,0.0,25.2,43.6,261,261,25.0,13.9,11.2,7.4,74,86,57,27858.81
2023-12-16,3.2,5.2,0.8,-0.1,1.6,-2.0,0.60,0.60,0.00,6.0,16.1,27.4,88,88,18.3,10.5,7.6,4.4,92,96,85,0.00
2023-12-17,5.4,6.8,3.7,2.1,3.7,0.6,7.00,7.00,0.00,12.0,17.3,30.6,165,165,20.5,11.6,13.0,8.2,85,96,68,0.00
2023-12-18,4.1,6.1,-0.8,0.4,3.7,-8.2,3.30,2.50,0.56,12.0,31.8,55.1,297,297,24.5,14.0,7.9,4.9,90,97,75,0.00
2023-12-19,-2.8,-0.7,-4.2,-8.9,-6.3,-10.6,0.60,0.00,0.42,5.0,33.8,59.8,309,309,38.1,20.3,10.1,6.3,63,73,50,24754.96
2023-12-20,0.2,4.6,-3.4,-4.2,0.9,-8.5,0.00,0.00,0.00,0.0,18.7,32.0,255,255,20.2,11.2,7.9,4.9,66,88,50,25432.85
2023-12-21,-2.2,0.1,-5.1,-6.7,-4.0,-9.9,0.00,0.00,0.00,0.0,16.3,32.0,71,71,21.4,11.5,9.7,6.0,73,93,54,25239.36
2023-12-22,-2.6,-0.5,-4.5,-7.0,-4.7,-9.3,0.00,0.00,0.00,0.0,15.5,27.0,68,68,19.7,10.3,9.4,4.8,80,94,64,0.76
2023-12-23,0.7,2.6,-2.7,-2.5,-0.6,-6.3,9.60,8.50,0.77,18.0,12.1,22.3,92,92,12.9,6.8,6.5,3.8,95,100,87,0.00
2023-12-24,2.1,4.1,-0.0,-0.6,2.1,-3.5,0.20,0.20,0.00,2.0,8.8,14.8,351,351,10.5,5.6,2.2,0.4,95,100,88,0.00
2023-12-25,4.0,7.1,2.2,1.4,4.8,-1.2,0.00,0.00,0.00,0.0,11.1,20.2,84,84,13.8,8.0,9.0,5.8,98,100,92,728.94
2023-12-26,4.5,7.4,1.4,2.2,5.7,-2.0,0.40,0.40,0.00,2.0,10.2,14.8,86,86,10.2,6.5,7.2,3.4,97,100,92,0.00
2023-12-27,6.9,7.8,6.1,4.9,6.0,4.1,19.50,19.50,0.00,18.0,13.3,23.0,51,51,13.9,7.5,6.1,4.6,97,99,96,0.00
2023-12-28,6.3,7.2,5.6,4.2,5.9,3.0,2.80,2.80,0.00,13.0,10.5,20.2,15,15,13.4,7.1,2.2,0.7,97,99,96,0.00
2023-12-29,5.8,7.4,2.8,2.9,4.5,-1.2,11.50,11.50,0.00,18.0,16.7,30.2,270,270,20.3,10.9,6.1,3.6,92,99,80,25.57
2023-12-30,0.8,2.7,-1.1,-3.4,-1.6,-5.2,0.20,0.20,0.00,2.0,16.3,28.8,333,333,20.9,10.9,7.6,4.1,75,94,58,13442.70
2023-12-31,0.0,1.6,-0.8,-3.5,-1.8,-4.2,3.30,0.10,2.24,11.0,11.3,20.9,70,70,13.6,7.0,2.9,1.3,85,98,75,0.00
2024-01-01,-1.7,-0.4,-3.7,-5.8,-4.3,-8.0,0.90,0.00,0.63,6.0,11.9,21.2,346,346,17.7,9.1,12.6,5.5,75,90,58,1390.87
2024-01-02,-1.0,3.0,-3.2,-6.0,-2.6,-7.5,0.00,0.00,0.00,0.0,23.4,42.8,237,237,26.0,14.4,15.5,8.8,70,79,51,28407.77
2024-01-03,0.8,3.6,-1.0,-3.8,-1.6,-6.2,0.00,0.00,0.00,0.0,17.7,33.5,245,245,25.8,14.3,14.0,8.4,78,85,60,6565.13
2024-01-04,-3.9,-0.0,-6.5,-9.3,-4.4,-13.0,0.00,0.00,0.00,0.0,22.1,38.5,321,321,28.2,14.8,9.7,5.9,63,85,44,28536.63
2024-01-05,-2.1,-0.1,-4.2,-7.2,-5.1,-9.5,0.10,0.00,0.07,1.0,19.8,36.7,243,243,24.6,13.2,11.5,5.5,63,75,57,3792.10
2024-01-06,-1.3,1.3,-3.4,-5.9,-4.5,-8.1,2.10,0.00,1.47,9.0,23.2,42.5,89,89,24.4,13.1,4.0,0.8,76,94,64,0.00
2024-01-07,-1.5,2.7,-5.3,-5.5,-0.5,-9.4,1.80,0.00,1.26,10.0,14.6,27.7,6,6,16.0,8.1,6.5,2.4,78,91,55,14866.79
2024-01-08,0.1,3.6,-2.4,-3.6,0.2,-6.7,0.20,0.20,0.00,2.0,13.0,22.7,275,275,14.9,8.3,4.0,1.8,83,92,66,5045.21
2024-01-09,1.1,4.0,-1.2,-4.0,0.1,-5.6,28.40,11.30,11.97,17.0,28.1,48.2,100,100,34.7,20.5,10.8,6.9,91,100,81,0.00
2024-01-10,1.8,5.0,-1.0,-4.2,0.6,-7.3,3.10,3.10,0.00,4.0,35.2,62.3,250,250,45.8,24.8,26.3,12.8,77,96,59,7946.87
2024-01-11,0.4,2.4,-1.3,-3.3,-0.5,-5.6,3.60,0.90,1.89,12.0,13.4,22.7,240,240,17.2,9.1,6.5,4.1,85,94,74,0.00
2024-01-12,-0.1,2.6,-4.3,-5.3,-3.5,-8.3,10.50,0.60,6.93,4.0,38.1,67.3,91,91,34.7,19.3,6.8,4.4,87,100,70,0.00
2024-01-13,0.3,4.4,-3.8,-5.8,0.3,-10.9,9.70,6.90,1.96,12.0,33.7,62.6,224,224,45.7,24.6,21.6,12.7,78,93,64,2976.36
2024-01-14,-6.9,-4.2,-11.6,-14.1,-10.3,-18.7,0.10,0.00,0.07,1.0,35.5,65.5,244,244,48.6,26.5,35.6,19.1,67,76,54,26380.64
2024-01-15,-11.9,-8.3,-15.4,-18.0,-14.6,-21.2,0.00,0.00,0.00,0.0,22.1,42.1,241,241,30.8,16.2,14.4,8.0,63,75,45,29536.88
2024-01-16,-10.0,-7.1,-12.4,-15.4,-13.6,-18.0,1.90,0.00,1.33,11.0,20.5,38.5,247,247,23.5,12.2,9.7,4.1,68,77,55,11559.11
2024-01-17,-11.7,-8.1,-15.4,-18.4,-15.2,-21.8,0.00,0.00,0.00,0.0,30.1,55.1,243,243,36.6,20.4,25.9,15.4,59,71,42,29772.97
2024-01-18,-6.6,-3.3,-10.7,-11.8,-8.3,-16.8,0.30,0.00,0.21,3.0,20.2,37.1,249,249,24.2,12.7,9.4,5.0,70,83,54,0.00
2024-01-19,-9.9,-7.7,-12.2,-15.7,-12.0,-18.0,0.00,0.00,0.00,0.0,20.0,35.6,346,346,28.1,15.3,12.2,7.1,69,86,46,6632.84
2024-01-20,-11.2,-7.2,-14.8,-16.9,-13.7,-20.5,0.10,0.00,0.07,1.0,20.6,37.4,320,320,26.5,14.0,10.8,4.9,63,72,53,1694.39
2024-01-21,-6.5,-1.4,-10.9,-11.7,-6.9,-15.9,0.40,0.10,0.21,4.0,17.8,34.6,276,276,23.4,12.1,8.3,2.8,66,81,46,27657.36
2024-01-22,-3.7,0.1,-7.4,-9.1,-5.6,-13.5,0.50,0.10,0.28,5.0,20.7,37.8,224,224,28.9,16.0,20.2,11.4,72,80,54,2171.22
2024-01-23,-1.0,0.3,-3.3,-4.7,-2.9,-7.1,6.20,0.80,3.78,15.0,12.6,21.2,159,159,15.6,8.7,7.2,3.4,92,100,80,0.00
2024-01-24,0.6,1.7,-0.1,-2.4,-0.8,-3.9,8.50,8.50,0.00,17.0,13.5,22.3,78,78,10.9,6.3,6.1,3.0,99,100,98,0.00
2024-01-25,1.6,4.2,-0.1,-1.4,1.4,-3.3,0.50,0.50,0.00,2.0,10.6,17.3,39,39,12.8,7.3,7.9,5.5,95,99,88,198.29
2024-01-26,2.6,6.5,0.8,-1.1,3.1,-3.4,25.60,25.60,0.00,12.0,20.9,39.2,10,10,22.5,11.8,9.0,5.7,88,96,68,15446.67
2024-01-27,1.4,4.6,-2.2,-1.6,2.1,-5.7,0.00,0.00,0.00,0.0,9.5,17.6,6,6,10.7,5.6,5.0,2.4,91,99,78,3709.87
2024-01-28,1.3,3.1,-0.7,-2.6,-0.7,-4.2,1.30,1.30,0.00,7.0,15.5,26.3,10,10,21.1,12.0,12.2,8.0,90,96,80,0.00
2024-01-29,0.0,4.5,-3.7,-4.1,1.3,-7.7,0.00,0.00,0.00,0.0,15.8,29.5,325,325,20.0,11.0,8.3,3.0,80,92,52,31454.90
2024-01-30,0.2,2.4,-2.6,-3.9,-1.7,-6.3,0.40,0.20,0.14,4.0,19.1,34.6,158,158,21.2,11.5,8.3,5.5,84,95,72,626.60
2024-01-31,1.1,4.8,-3.2,-2.4,0.6,-6.5,0.00,0.00,0.00,0.0,16.1,27.4,253,253,16.2,8.7,4.3,0.0,86,98,65,20050.20
2024-02-01,2.5,4.9,1.1,-1.6,1.2,-3.2,0.30,0.30,0.00,3.0,17.9,33.5,244,244,24.4,13.7,13.3,8.4,86,93,75,1026.52
2024-02-02,-0.2,2.3,-4.2,-5.1,-2.4,-8.8,0.00,0.00,0.00,0.0,21.9,41.0,347,347,29.8,16.2,17.3,9.6,82,95,61,31097.56
2024-02-03,-2.5,3.5,-6.3,-6.1,0.4,-10.0,0.00,0.00,0.00,0.0,10.6,19.1,327,327,11.9,5.3,7.6,0.7,81,93,58,32156.45
2024-02-04,-1.2,5.8,-5.6,-5.1,2.1,-9.6,0.00,0.00,0.00,0.0,13.6,21.2,345,345,14.8,7.8,8.6,5.0,76,90,48,32239.38
2024-02-05,-0.1,4.9,-2.9,-4.1,0.7,-7.4,0.00,0.00,0.00,0.0,13.4,26.6,10,10,18.8,9.9,8.3,2.1,79,93,47,20097.51
2024-02-06,-2.1,3.5,-6.1,-5.9,-0.6,-10.4,0.00,0.00,0.00,0.0,11.9,20.2,23,23,13.4,6.4,4.3,1.5,73,89,41,32466.35
2024-02-07,0.0,5.5,-3.9,-3.4,1.6,-7.5,0.00,0.00,0.00,0.0,10.5,22.3,133,133,10.3,5.1,2.9,1.6,75,92,52,28800.00
2024-02-08,0.5,5.6,-3.9,-2.9,2.2,-8.0,0.00,0.00,0.00,0.0,11.3,20.9,107,107,12.9,7.7,4.3,1.8,87,99,68,15099.36
2024-02-09,8.1,14.3,1.9,4.0,9.9,-1.7,0.70,0.70,0.00,1.0,27.6,52.2,218,218,33.0,18.5,14.4,9.8,74,88,61,32503.78
2024-02-10,5.2,9.6,-0.4,1.4,5.4,-4.3,0.30,0.30,0.00,1.0,19.0,37.1,267,267,22.9,12.4,6.1,4.5,73,99,49,32481.33
2024-02-11,0.8,4.3,-2.7,-3.2,0.6,-6.6,0.00,0.00,0.00,0.0,13.8,26.6,283,283,17.3,8.8,8.6,5.1,71,84,54,16636.79
2024-02-12,0.1,3.9,-2.4,-3.7,-0.1,-6.1,0.00,0.00,0.00,0.0,10.2,21.6,245,245,14.3,7.4,6.1,3.7,71,85,48,14034.82
2024-02-13,-1.2,4.8,-4.7,-6.3,-1.5,-9.9,0.20,0.00,0.14,2.0,26.0,47.2,308,308,25.9,14.4,7.6,4.3,68,89,40,29061.63
2024-02-14,-3.7,0.6,-6.8,-9.1,-5.1,-11.3,0.00,0.00,0.00,0.0,19.2,36.4,318,318,25.8,12.9,9.0,6.2,48,71,27,33307.46
2024-02-15,-3.1,0.2,-6.7,-8.1,-3.8,-10.9,5.70,0.00,3.99,9.0,34.4,59.8,206,206,24.8,13.8,6.5,3.5,74,91,61,0.00
2024-02-16,-2.8,-1.2,-4.6,-8.3,-6.3,-10.4,1.00,0.00,0.70,6.0,29.5,59.0,290,290,32.4,16.9,15.8,7.1,68,76,58,1856.71
2024-02-17,-6.7,-5.1,-8.5,-12.0,-10.4,-13.1,0.10,0.00,0.07,1.0,24.0,43.9,288,288,25.9,13.4,11.9,6.5,64,84,44,25802.82
2024-02-18,-3.7,-0.0,-7.1,-10.1,-6.4,-13.4,1.50,0.00,1.05,8.0,31.4,55.8,246,246,41.9,22.4,28.1,15.6,67,81,57,19886.01
2024-02-19,-6.3,-1.6,-11.1,-10.8,-5.7,-15.4,0.00,0.00,0.00,0.0,21.5,40.0,273,273,16.5,8.2,6.1,1.5,68,84,48,34421.92
2024-02-20,-2.7,3.5,-7.1,-7.0,-1.5,-11.5,0.00,0.00,0.00,0.0,13.2,28.1,155,155,16.0,8.4,7.9,3.1,68,87,37,34955.35
2024-02-21,2.5,10.3,-3.7,-1.8,4.9,-8.1,0.10,0.10,0.00,1.0,20.0,37.1,169,169,20.0,11.6,8.3,6.3,67,91,36,28434.42
2024-02-22,4.3,9.8,-0.9,1.0,7.2,-4.3,3.20,3.10,0.07,2.0,15.9,25.9,223,223,15.1,8.1,7.6,2.0,74,91,58,22128.79
2024-02-23,0.9,10.3,-6.0,-3.9,5.8,-12.7,0.00,0.00,0.00,0.0,28.8,51.8,323,323,27.0,14.8,7.2,3.5,68,94,42,34826.62
2024-02-24,-8.3,-2.9,-13.6,-14.1,-7.7,-20.1,0.00,0.00,0.00,0.0,22.7,40.3,351,351,27.9,14.0,2.9,1.8,39,51,22,35930.45
2024-02-25,-0.5,6.4,-7.4,-6.0,0.1,-12.0,0.00,0.00,0.00,0.0,23.9,44.6,213,213,28.9,15.8,9.0,5.3,52,78,32,23522.23
2024-02-26,2.1,7.6,-2.8,-1.6,4.6,-6.7,0.00,0.00,0.00,0.0,11.9,23.8,217,217,16.1,8.1,10.8,2.0,71,91,49,35697.68
2024-02-27,5.9,14.0,-1.7,2.4,11.5,-6.0,1.60,1.60,0.00,3.0,21.3,37.1,162,162,21.8,12.8,10.4,7.3,81,97,58,27353.49
2024-02-28,4.7,15.9,-5.0,-0.5,12.7,-14.1,2.40,2.30,0.07,7.0,39.7,75.2,255,255,46.4,24.8,15.5,9.8,75,97,44,27429.81
2024-02-29,-5.1,-2.8,-6.6,-11.7,-10.0,-13.3,0.00,0.00,0.00,0.0,28.7,52.6,282,282,39.4,20.4,11.9,6.5,43,56,31,24547.08
2024-03-01,0.7,9.4,-6.2,-3.7,4.2,-10.6,0.00,0.00,0.00,0.0,17.3,34.6,182,182,18.1,9.8,6.8,4.2,56,83,31,37038.11
2024-03-02,3.7,7.0,0.7,1.0,5.4,-3.3,1.00,1.00,0.00,6.0,11.6,19.1,163,163,11.8,6.4,6.5,2.9,84,100,59,0.00
2024-03-03,5.3,9.5,2.3,2.9,6.7,-0.0,0.00,0.00,0.00,0.0,14.9,25.9,96,96,14.6,7.7,2.9,1.8,95,100,78,9995.42
2024-03-04,6.5,13.9,1.6,4.1,11.9,-1.4,0.00,0.00,0.00,0.0,13.2,28.4,121,121,18.0,9.3,6.1,4.9,92,100,74,36395.94
2024-03-05,10.2,18.7,3.7,7.8,17.4,0.0,1.40,1.40,0.00,6.0,21.3,37.1,172,172,21.4,11.9,13.7,8.7,82,95,59,33173.41
2024-03-06,5.7,7.2,3.7,1.9,3.8,-0.9,2.20,2.20,0.00,13.0,19.1,34.6,3,3,28.6,15.6,21.6,12.3,87,94,78,0.00
2024-03-07,4.3,10.3,-0.7,0.3,7.4,-5.4,0.30,0.30,0.00,3.0,16.0,27.4,38,38,22.4,12.0,11.2,7.7,66,82,50,38155.61
2024-03-08,4.3,9.2,-1.1,0.2,5.3,-5.0,0.70,0.70,0.00,2.0,18.0,35.3,93,93,23.8,13.2,12.2,8.3,73,88,56,27509.24
2024-03-09,7.7,10.7,4.3,3.9,8.2,0.8,12.00,12.00,0.00,15.0,27.4,51.8,196,196,33.8,18.1,15.1,7.9,83,92,66,7967.88
2024-03-10,0.6,3.3,-1.0,-5.2,-0.3,-8.6,0.30,0.10,0.14,3.0,31.6,57.6,312,312,38.8,21.1,15.5,9.0,65,81,51,5295.40
2024-03-11,2.1,7.8,-2.0,-3.7,2.2,-8.7,0.00,0.00,0.00,0.0,25.2,46.4,294,294,35.8,19.4,11.5,7.8,50,77,33,38891.79
2024-03-12,5.9,14.0,-0.7,2.7,12.0,-5.0,0.00,0.00,0.00,0.0,13.0,25.6,231,231,16.9,9.9,12.2,1.8,75,87,55,39073.57
2024-03-13,12.0,19.2,6.5,8.6,15.8,2.9,0.10,0.10,0.00,1.0,19.6,36.7,275,275,25.0,13.9,14.8,8.4,58,80,26,39254.57
2024-03-14,6.5,12.4,0.4,3.6,10.1,-2.5,14.80,14.80,0.00,8.0,19.4,36.0,52,52,16.7,8.7,5.4,1.3,77,90,62,7230.86
2024-03-15,6.4,12.1,3.4,2.8,9.4,-0.9,1.90,1.90,0.00,5.0,19.8,37.1,347,347,25.9,13.0,16.6,5.1,78,94,56,26384.93
2024-03-16,4.0,11.5,-3.0,-0.3,5.5,-6.5,2.90,2.90,0.00,6.0,26.9,48.6,229,229,27.8,15.0,8.6,5.1,77,94,47,14680.01
2024-03-17,2.8,6.1,-1.7,-2.3,2.1,-6.4,0.40,0.20,0.14,4.0,25.0,46.1,283,283,33.1,17.5,19.4,11.0,66,89,39,39600.00
2024-03-18,0.0,3.8,-2.9,-5.8,-2.0,-8.5,0.10,0.00,0.07,1.0,24.7,45.7,292,292,35.2,19.0,23.0,13.3,58,74,49,13265.04
2024-03-19,-0.1,1.4,-2.1,-5.7,-3.9,-7.4,1.60,0.00,1.12,9.0,27.8,49.3,244,244,34.6,18.4,20.2,11.3,66,75,59,94.69
2024-03-20,-1.6,0.7,-5.3,-8.0,-5.1,-11.7,0.10,0.00,0.14,1.0,37.4,66.6,290,290,41.4,22.7,18.4,10.0,55,78,34,38064.09
2024-03-21,-4.4,-0.9,-7.5,-10.3,-6.6,-12.5,0.00,0.00,0.00,0.0,24.2,46.8,302,302,32.6,16.9,8.6,5.5,45,65,28,39948.80
2024-03-22,-4.9,-2.5,-8.0,-9.4,-7.8,-12.2,6.30,0.10,4.34,15.0,17.3,32.4,91,91,18.4,9.6,3.6,2.2,73,91,56,0.00
2024-03-23,-3.1,1.8,-6.1,-8.2,-2.7,-11.3,0.90,0.00,0.63,3.0,19.3,36.0,348,348,27.4,14.6,22.3,11.7,68,89,39,33853.89
2024-03-24,-3.6,1.5,-10.5,-8.1,-1.6,-15.5,0.00,0.00,0.00,0.0,15.5,27.0,34,34,19.5,8.9,12.6,1.8,57,83,32,40414.62
2024-03-25,3.1,9.6,-2.2,-1.6,5.2,-7.4,0.00,0.00,0.00,0.0,18.4,36.0,107,107,29.1,15.6,20.2,11.5,60,76,49,40451.24
2024-03-26,5.3,8.4,3.1,1.3,4.4,-1.3,6.60,6.60,0.00,11.0,18.7,32.0,127,127,24.8,13.6,17.3,8.9,72,94,60,0.00
2024-03-27,7.5,11.4,2.9,3.7,6.7,-1.3,1.40,1.40,0.00,2.0,24.2,45.7,232,232,30.5,15.9,15.5,8.5,75,94,52,36707.41
2024-03-28,2.6,10.1,-4.3,-1.8,5.3,-8.2,0.00,0.00,0.00,0.0,20.9,39.2,259,259,23.0,12.1,10.1,6.1,60,87,30,41547.97
2024-03-29,1.0,6.4,-3.2,-4.1,0.6,-7.9,0.00,0.00,0.00,0.0,22.3,42.5,307,307,28.8,15.4,12.6,8.4,63,81,47,34477.40
2024-03-30,1.9,7.0,-3.7,-1.5,5.0,-7.5,0.50,0.50,0.00,3.0,12.4,24.8,281,281,16.6,7.3,9.7,0.7,72,87,53,29658.56
2024-03-31,3.8,10.1,-1.7,0.1,6.6,-5.4,0.00,0.00,0.00,0.0,14.8,25.6,305,305,19.9,9.6,11.9,4.7,69,89,43,22735.90
2024-04-01,5.3,12.3,-0.4,1.6,9.9,-4.3,0.00,0.00,0.00,0.0,14.4,29.5,3,3,22.6,11.0,10.4,6.9,62,85,45,33122.36
2024-04-02,4.9,5.8,4.0,-0.8,1.4,-1.8,3.70,3.70,0.00,14.0,34.2,60.1,86,86,43.9,24.6,21.2,8.4,73,94,56,0.00
2024-04-03,4.6,6.5,1.1,-0.2,3.8,-4.9,36.80,32.80,2.80,24.0,34.0,60.1,92,92,44.2,23.5,27.4,11.0,97,100,94,0.00
2024-04-04,2.4,4.0,-0.0,-1.5,0.2,-4.4,6.10,5.40,0.49,21.0,23.2,43.6,68,68,26.6,13.4,7.2,1.3,90,100,74,0.00
2024-04-05,2.6,6.2,-1.0,-2.8,0.5,-5.6,0.60,0.20,0.28,6.0,27.9,51.5,337,337,38.2,21.0,24.1,14.0,73,87,53,34088.85
2024-04-06,6.5,11.9,2.0,1.5,7.2,-3.1,0.00,0.00,0.00,0.0,23.1,44.3,336,336,36.7,20.0,25.6,14.5,61,88,32,43553.16
2024-04-07,7.4,14.2,0.7,4.0,12.7,-3.7,0.00,0.00,0.00,0.0,17.7,31.0,341,341,20.3,9.9,4.7,3.6,56,75,41,43725.98
2024-04-08,7.7,12.7,2.3,4.5,10.1,-1.6,0.00,0.00,0.00,0.0,11.8,27.0,117,117,14.8,8.1,6.8,5.0,60,78,44,26812.76
2024-04-09,9.9,17.6,2.9,7.6,16.2,-0.7,2.00,2.00,0.00,2.0,15.3,31.3,163,163,17.5,9.7,6.8,5.5,74,89,57,42326.34
2024-04-10,12.5,18.8,4.9,10.2,17.1,2.1,0.00,0.00,0.00,0.0,14.4,26.6,302,302,17.9,9.0,6.5,1.8,63,89,36,35324.17
2024-04-11,10.5,14.2,7.6,8.6,13.7,4.8,20.40,20.40,0.00,19.0,16.9,34.6,88,88,23.0,11.6,8.6,4.2,87,99,64,0.00
2024-04-12,9.1,11.8,4.3,5.4,11.2,-2.0,23.20,23.20,0.00,22.0,35.2,65.2,261,261,38.8,20.7,5.8,2.3,85,99,69,2532.30
2024-04-13,6.4,11.5,3.2,0.2,4.7,-3.3,3.70,3.70,0.00,9.0,37.4,67.7,295,295,53.0,28.2,11.5,7.2,68,89,40,27140.89
2024-04-14,10.2,17.6,4.1,8.5,18.9,0.9,4.40,4.40,0.00,5.0,12.8,33.5,203,203,16.9,7.2,7.2,2.6,75,92,61,31578.39
2024-04-15,9.9,16.7,3.7,6.3,12.0,0.8,0.00,0.00,0.00,0.0,27.5,50.0,304,304,25.5,13.4,13.0,8.0,65,95,30,45086.62
2024-04-16,10.0,16.6,3.6,7.2,16.1,-0.4,0.00,0.00,0.00,0.0,14.7,29.2,341,341,19.1,9.2,10.1,2.6,56,73,43,45252.24
2024-04-17,6.7,9.6,4.4,2.1,4.1,-0.9,14.10,14.10,0.00,12.0,28.1,51.5,87,87,37.2,19.9,12.2,7.6,75,93,53,6688.91
2024-04-18,11.6,16.6,7.5,9.3,14.1,5.3,0.90,0.90,0.00,2.0,19.6,36.0,277,277,22.0,10.6,9.0,1.1,76,97,51,29116.97
2024-04-19,9.9,15.2,6.2,7.0,11.4,1.9,2.40,2.40,0.00,4.0,26.5,51.1,276,276,24.0,12.1,5.4,1.1,73,98,38,24140.02
2024-04-20,5.5,9.3,2.3,0.5,3.2,-1.9,0.70,0.70,0.00,4.0,26.8,51.1,282,282,31.9,16.6,8.6,5.0,53,73,37,40012.34
2024-04-21,5.0,9.5,-0.1,0.1,3.2,-4.0,0.00,0.00,0.00,0.0,28.5,52.2,277,277,29.6,15.6,14.0,7.9,55,79,34,40199.39
2024-04-22,6.3,13.5,-1.5,2.7,11.2,-5.7,0.00,0.00,0.00,0.0,16.7,34.6,225,225,21.4,10.4,15.1,4.7,55,72,34,45794.29
