time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2018-09-28,14.5,21.9,8.9,12.4,18.9,7.2,3.20,3.20,0.00,5.0,27.3,51.8,266,266,25.0,12.9,3.2,1.5,71,93,41,32604.16
2018-09-29,11.7,14.9,7.8,8.8,10.8,5.0,0.70,0.70,0.00,2.0,16.6,34.2,266,266,23.9,12.1,13.3,7.1,66,91,41,36859.17
2018-09-30,10.4,12.8,6.5,8.6,11.4,4.3,3.60,3.60,0.00,9.0,11.5,38.9,290,290,13.8,6.1,4.0,0.5,75,90,63,0.00
2018-10-01,10.5,11.9,9.0,8.3,10.4,6.6,17.50,17.50,0.00,18.0,14.4,41.4,50,50,24.7,12.2,19.1,9.7,87,94,75,0.00
2018-10-02,11.9,15.1,9.4,10.8,14.9,7.3,16.30,16.30,0.00,18.0,14.3,46.1,32,32,23.2,9.6,13.7,3.3,94,96,88,0.00
2018-10-03,12.9,17.2,7.5,11.8,16.1,5.5,0.00,0.00,0.00,0.0,15.6,30.6,180,180,18.3,9.2,6.8,1.9,87,99,68,3731.81
2018-10-04,17.5,22.6,8.4,15.2,23.5,4.5,2.30,2.30,0.00,5.0,29.3,61.9,289,289,42.8,21.7,18.0,11.0,69,92,45,30375.04
2018-10-05,8.5,11.3,4.6,5.1,8.6,1.0,0.60,0.60,0.00,4.0,19.2,37.4,70,70,26.0,13.5,15.5,8.8,72,79,68,8027.46
2018-10-06,15.3,21.2,11.1,15.3,23.8,9.1,10.50,10.50,0.00,15.0,14.5,41.0,118,118,22.9,9.3,14.0,4.0,92,98,82,3727.57
2018-10-07,14.1,16.0,12.0,13.1,15.7,10.7,11.90,11.90,0.00,10.0,16.4,42.8,18,18,24.8,11.6,11.9,6.8,89,96,81,6885.17
2018-10-08,14.6,18.7,11.3,13.8,19.6,9.0,0.00,0.00,0.00,0.0,17.3,33.1,103,103,23.0,11.7,7.9,4.4,89,100,82,13197.93
2018-10-09,22.2,27.4,14.4,24.2,29.8,15.3,3.60,3.60,0.00,4.0,20.2,43.2,220,220,23.4,11.4,5.4,3.5,85,100,68,36441.59
2018-10-10,22.4,26.5,18.9,23.7,27.1,20.7,1.20,1.20,0.00,3.0,20.0,38.2,191,191,23.6,12.6,14.0,7.6,80,94,61,36259.94
2018-10-11,18.2,22.5,10.9,16.5,23.0,5.9,7.70,7.70,0.00,3.0,24.1,46.4,255,255,36.3,18.8,25.2,11.3,70,92,53,25176.00
2018-10-12,8.4,10.3,6.4,3.6,5.4,2.7,0.50,0.50,0.00,3.0,22.5,44.3,287,287,35.9,18.0,20.2,9.4,56,76,50,4723.82
2018-10-13,6.5,9.1,2.2,2.7,4.2,-1.2,1.80,1.80,0.00,6.0,19.9,39.6,274,274,24.9,12.7,10.8,6.6,70,90,48,17881.58
2018-10-14,7.2,15.1,0.6,4.0,11.4,-2.9,0.00,0.00,0.00,0.0,16.8,33.8,218,218,18.0,9.7,8.3,5.2,73,90,45,34348.99
2018-10-15,8.8,13.5,5.0,5.3,10.1,-1.3,3.30,3.30,0.00,8.0,30.3,57.2,264,264,29.2,16.0,2.5,1.4,75,95,42,8277.31
2018-10-16,6.9,11.5,2.8,1.8,5.9,-2.0,0.00,0.00,0.00,0.0,25.4,49.3,244,244,36.2,18.9,25.9,13.9,53,70,40,35829.77
2018-10-17,6.7,9.3,3.0,1.4,4.3,-2.6,0.20,0.20,0.00,2.0,29.2,60.1,287,287,40.4,20.9,25.6,12.6,57,81,43,33130.98
2018-10-18,3.9,8.5,0.6,-0.6,3.4,-3.4,0.00,0.00,0.00,0.0,22.7,39.6,267,267,26.5,13.0,7.9,2.3,58,82,44,28860.77
2018-10-19,9.4,15.0,4.8,4.8,10.9,-0.3,0.20,0.20,0.00,1.0,29.0,53.3,228,228,37.5,19.4,17.3,9.3,58,66,48,20842.80
2018-10-20,8.7,11.5,5.0,4.2,7.1,-0.2,1.70,1.70,0.00,5.0,28.8,52.2,286,286,39.6,19.8,22.3,11.8,68,81,52,28618.08
2018-10-21,3.8,5.1,2.1,-1.4,0.2,-3.0,0.00,0.00,0.00,0.0,24.9,46.1,309,309,33.8,17.3,19.4,9.7,54,62,46,4163.55
2018-10-22,6.5,11.6,1.8,2.9,7.5,-1.8,0.00,0.00,0.00,0.0,19.8,38.5,250,250,19.4,9.6,6.5,3.2,63,83,44,22203.64
2018-10-23,5.8,11.1,2.1,2.1,6.9,-1.2,2.10,2.10,0.00,7.0,28.4,53.6,302,302,26.0,13.1,8.3,1.9,77,90,53,33719.54
2018-10-24,4.2,7.2,1.9,-0.0,2.3,-1.6,0.00,0.00,0.00,0.0,21.3,40.3,332,332,26.6,13.4,9.7,5.2,69,82,50,15808.94
2018-10-25,4.2,9.0,1.3,0.9,5.9,-2.2,0.00,0.00,0.00,0.0,10.5,23.4,289,289,14.0,7.1,7.2,4.8,68,82,50,25564.83
2018-10-26,5.6,7.8,2.4,1.9,3.7,-0.5,0.90,0.90,0.00,8.0,23.8,42.8,90,90,23.8,13.1,5.8,3.3,77,89,68,609.84
2018-10-27,3.9,6.4,1.5,-0.7,1.6,-2.8,8.30,7.50,0.56,22.0,22.9,42.1,57,57,34.8,18.4,26.3,13.5,84,98,66,0.00
2018-10-28,3.5,6.4,1.4,0.6,4.0,-2.4,4.00,3.50,0.35,16.0,12.9,25.6,303,303,16.4,7.7,3.6,1.3,89,96,73,0.00
2018-10-29,5.6,8.6,2.6,1.2,3.0,-1.0,0.10,0.10,0.00,1.0,25.1,46.4,293,293,30.1,16.0,10.1,6.3,71,95,44,10470.44
2018-10-30,5.4,11.8,0.5,2.2,8.6,-3.0,0.00,0.00,0.00,0.0,10.9,20.9,243,243,17.1,8.8,11.5,5.9,76,92,45,33356.39
2018-10-31,9.8,14.8,3.7,7.7,13.7,0.7,16.50,16.50,0.00,14.0,17.1,40.3,239,239,26.6,11.0,10.4,6.2,88,92,76,1341.18
2018-11-01,6.1,7.9,3.8,3.6,6.3,0.9,19.70,19.70,0.00,17.0,20.9,37.1,53,53,13.2,7.3,3.6,1.8,88,95,76,0.00
2018-11-02,4.5,5.3,3.6,0.6,2.5,-0.7,12.70,12.70,0.00,15.0,23.1,41.4,4,4,30.4,15.6,18.0,6.2,90,95,82,0.00
2018-11-03,4.6,6.8,2.9,0.3,1.5,-0.5,1.40,1.40,0.00,5.0,24.6,46.1,300,300,30.5,15.9,18.4,9.7,77,94,60,13359.24
2018-11-04,3.4,7.0,-2.4,-0.8,2.3,-6.0,0.00,0.00,0.00,0.0,24.0,43.2,102,102,25.9,13.6,7.9,3.6,78,95,60,27679.01
2018-11-05,8.6,12.2,6.0,5.8,9.9,1.5,2.70,2.70,0.00,12.0,19.5,40.0,147,147,25.7,13.7,13.0,7.6,88,99,78,0.00
2018-11-06,10.3,15.1,8.2,6.4,10.7,3.3,6.30,6.30,0.00,10.0,34.8,63.7,205,205,43.9,23.0,15.1,8.7,84,98,63,18828.38
2018-11-07,6.9,9.3,4.0,1.4,3.7,-1.1,0.00,0.00,0.00,0.0,30.7,59.4,252,252,45.4,23.8,32.8,17.1,65,76,52,13599.35
2018-11-08,4.1,6.0,2.5,-0.2,1.3,-1.8,0.10,0.10,0.00,1.0,18.3,33.1,266,266,24.9,12.9,7.9,4.8,64,76,50,9306.91
2018-11-09,2.2,3.9,-0.0,-1.9,0.4,-3.5,7.50,6.10,0.98,14.0,25.0,45.7,112,112,26.9,14.3,8.6,4.3,88,100,73,0.00
2018-11-10,-0.3,2.6,-3.0,-7.3,-3.7,-10.3,0.00,0.00,0.00,0.0,41.1,77.4,270,270,52.7,27.3,24.8,13.0,63,85,51,24701.72
2018-11-11,0.4,3.0,-2.2,-4.0,-2.0,-7.0,0.00,0.00,0.00,0.0,14.4,29.5,242,242,20.8,10.6,7.6,5.0,67,85,45,12788.94
2018-11-12,2.0,6.7,-2.3,-1.8,2.6,-6.3,0.00,0.00,0.00,0.0,13.2,24.8,243,243,14.4,7.3,7.6,4.4,67,84,47,25801.90
2018-11-13,0.4,2.6,-3.0,-4.1,-1.0,-8.1,3.30,1.20,1.47,9.0,19.1,36.7,317,317,24.7,12.9,11.9,6.2,77,98,58,10506.93
2018-11-14,-3.1,-0.0,-5.4,-8.6,-5.7,-10.9,0.00,0.00,0.00,0.0,20.8,41.4,298,298,29.7,15.0,9.7,5.0,59,74,40,6954.08
2018-11-15,-1.4,0.4,-5.5,-6.3,-4.0,-9.4,8.10,0.00,5.74,9.0,25.0,46.1,114,114,26.7,14.2,6.8,4.0,73,98,56,0.00
2018-11-16,1.1,2.4,0.1,-3.3,-1.9,-4.4,5.30,0.50,3.36,13.0,22.1,42.8,228,228,27.5,14.7,14.4,7.9,91,100,78,0.00
2018-11-17,0.7,2.3,-5.8,-3.5,-2.0,-10.0,0.20,0.00,0.14,2.0,18.4,35.6,282,282,23.0,11.9,12.2,6.0,80,90,69,4729.75
2018-11-18,-2.4,1.8,-10.0,-6.3,-2.2,-15.2,0.00,0.00,0.00,0.0,12.3,24.8,237,237,15.5,8.2,6.5,2.8,81,91,60,551.24
2018-11-19,-0.0,4.9,-2.8,-3.8,0.8,-7.2,0.00,0.00,0.00,0.0,12.3,22.7,244,244,16.0,8.2,8.6,4.8,78,92,49,25159.99
2018-11-20,-1.1,0.9,-3.5,-5.9,-4.6,-8.7,1.00,0.00,0.70,6.0,19.2,38.2,305,305,25.9,13.3,8.6,4.7,70,86,45,14722.25
2018-11-21,-3.9,0.9,-10.2,-10.3,-4.9,-16.0,0.30,0.00,0.21,3.0,28.0,54.0,288,288,40.9,21.5,24.1,12.0,57,74,42,15512.38
2018-11-22,-9.7,-6.1,-13.2,-14.8,-11.3,-17.9,0.10,0.00,0.07,1.0,13.9,31.0,359,359,19.5,9.5,9.4,6.6,50,74,22,29632.59
2018-11-23,-2.7,4.6,-7.6,-7.5,-0.5,-12.9,0.00,0.00,0.00,0.0,15.1,30.2,155,155,21.9,12.0,13.3,8.6,65,92,46,24835.99
2018-11-24,1.3,4.4,-3.0,-2.4,1.5,-7.3,5.60,5.60,0.00,12.0,15.0,27.7,140,140,20.0,11.5,11.2,6.9,91,97,76,1872.91
2018-11-25,4.9,7.4,0.1,1.5,3.0,-3.0,0.20,0.20,0.00,2.0,17.8,34.2,248,248,22.9,12.1,8.6,5.5,86,97,69,11850.30
2018-11-26,2.8,4.8,-0.2,-1.0,2.3,-3.5,21.50,21.50,0.00,21.0,26.5,49.3,53,53,26.2,13.5,10.4,3.7,94,98,88,0.00
2018-11-27,0.8,2.3,-0.5,-5.2,-2.0,-7.1,2.70,1.30,0.98,18.0,28.4,55.8,303,303,43.6,23.5,28.4,16.0,75,92,64,1467.60
2018-11-28,0.3,2.4,-1.2,-6.0,-3.9,-7.8,0.10,0.00,0.07,1.0,31.4,59.8,301,301,45.3,24.0,34.2,18.8,69,83,59,25200.00
2018-11-29,0.7,2.3,-1.1,-3.6,-2.1,-5.4,0.00,0.00,0.00,0.0,17.2,33.1,267,267,23.4,12.2,7.9,4.9,77,87,67,4423.09
2018-11-30,0.1,2.4,-3.0,-2.8,-0.0,-6.8,0.90,0.00,0.63,8.0,7.1,10.8,157,157,7.9,3.4,4.0,0.0,84,88,75,484.22
2018-12-01,1.6,3.1,-0.6,-2.5,-1.5,-3.6,1.70,1.70,0.00,5.0,25.2,45.4,103,103,23.9,13.1,2.9,1.1,86,93,74,0.00
2018-12-02,5.9,11.7,2.7,2.7,9.6,-2.0,9.20,9.20,0.00,15.0,20.3,55.1,138,138,32.3,13.6,13.3,7.4,94,99,86,13998.45
2018-12-03,2.2,5.7,-0.8,-2.7,2.6,-6.4,4.90,4.90,0.00,6.0,23.2,42.8,309,309,34.2,18.2,12.6,7.7,77,95,64,0.00
2018-12-04,-2.6,0.4,-5.5,-6.8,-3.0,-9.9,0.00,0.00,0.00,0.0,15.5,31.3,350,350,17.0,7.7,7.2,1.1,66,79,50,27353.37
2018-12-05,-2.7,2.5,-6.1,-7.0,-2.6,-10.2,0.10,0.00,0.07,1.0,13.3,26.6,257,257,15.6,7.8,7.2,2.6,66,88,37,21691.81
2018-12-06,-0.6,2.9,-3.5,-6.3,-3.3,-9.3,0.80,0.00,0.56,7.0,33.1,60.8,254,254,37.5,19.6,24.1,13.6,68,76,58,22741.75
2018-12-07,-5.0,-3.0,-7.1,-9.7,-8.1,-11.2,0.00,0.00,0.00,0.0,16.6,30.2,297,297,19.0,8.9,6.1,2.6,58,73,41,28068.06
2018-12-08,-3.3,0.2,-5.7,-8.4,-6.0,-10.9,0.20,0.00,0.14,2.0,19.4,38.9,276,276,24.3,12.7,6.5,4.2,64,78,41,19762.17
2018-12-09,-3.0,1.7,-6.6,-7.9,-3.9,-11.1,0.00,0.00,0.00,0.0,19.0,38.2,250,250,23.5,11.9,12.6,5.8,66,78,44,28148.25
2018-12-10,-0.1,2.4,-2.2,-3.8,-1.6,-6.6,0.00,0.00,0.00,0.0,10.3,19.1,254,254,13.7,6.7,2.9,1.0,73,87,51,10731.31
2018-12-11,-1.7,0.0,-4.4,-6.4,-5.0,-8.9,0.40,0.10,0.21,4.0,15.9,29.5,239,239,23.8,12.6,18.4,9.5,75,83,68,789.29
2018-12-12,-0.8,1.4,-4.9,-5.3,-3.3,-8.9,0.00,0.00,0.00,0.0,22.8,41.8,98,98,24.4,12.9,8.3,4.0,84,95,70,6594.25
2018-12-13,0.6,4.3,-2.7,-3.1,1.1,-6.4,0.90,0.00,0.63,4.0,18.9,34.6,103,103,18.9,9.8,11.5,6.4,88,98,74,22554.43
2018-12-14,0.8,4.0,-2.8,-2.4,1.6,-6.9,4.10,4.10,0.00,8.0,12.6,21.2,223,223,11.6,7.8,5.8,4.0,95,100,89,0.00
2018-12-15,1.3,5.4,-1.6,-2.2,1.9,-4.7,0.00,0.00,0.00,0.0,16.8,29.9,350,350,18.0,8.9,9.7,4.4,89,96,69,15162.76
2018-12-16,0.3,3.2,-1.9,-3.2,-0.0,-5.8,0.00,0.00,0.00,0.0,9.8,20.5,69,69,15.1,8.0,5.0,3.6,88,99,81,1344.30
2018-12-17,0.9,4.1,-0.9,-4.3,-1.1,-7.0,0.00,0.00,0.00,0.0,24.9,45.7,295,295,33.4,18.0,16.2,10.3,74,92,54,7200.00
2018-12-18,-3.4,-0.2,-6.0,-8.0,-3.6,-11.2,0.00,0.00,0.00,0.0,20.0,37.8,330,330,22.0,10.4,8.3,1.5,68,90,49,27088.65
2018-12-19,0.1,6.9,-3.9,-4.0,2.5,-8.3,0.00,0.00,0.00,0.0,12.3,25.9,207,207,18.3,9.8,10.8,6.8,75,90,47,24726.11
2018-12-20,0.8,4.2,-2.1,-2.6,1.6,-6.3,1.80,1.80,0.00,3.0,9.7,14.8,137,137,10.9,6.7,8.3,2.3,80,92,71,91.93
2018-12-21,3.2,5.5,0.1,-1.0,1.7,-6.3,18.60,18.60,0.00,12.0,26.6,47.2,334,334,28.5,15.2,16.9,8.2,88,96,74,8005.58
2018-12-22,-1.4,-0.6,-2.0,-7.2,-6.0,-8.5,0.00,0.00,0.00,0.0,26.6,48.6,306,306,37.9,19.5,21.6,10.7,65,77,57,1818.37
2018-12-23,-0.8,0.6,-2.6,-4.5,-2.6,-6.6,1.20,0.00,0.84,10.0,11.5,20.9,169,169,14.6,7.2,4.7,1.8,79,96,62,4961.65
2018-12-24,0.0,2.6,-2.1,-4.6,-3.3,-6.3,0.20,0.00,0.14,2.0,23.2,43.6,272,272,27.4,14.2,11.5,5.9,79,89,54,7100.77
2018-12-25,-2.0,0.5,-4.6,-5.6,-3.0,-8.3,0.40,0.00,0.28,4.0,10.2,19.1,259,259,11.6,5.4,5.8,1.6,82,94,70,1687.93
2018-12-26,-0.8,3.9,-3.7,-5.1,-1.1,-8.1,0.10,0.10,0.00,1.0,19.5,37.8,282,282,21.1,11.0,14.4,8.0,75,84,61,16490.53
2018-12-27,-2.8,2.1,-7.6,-8.1,-2.9,-12.4,0.40,0.40,0.00,2.0,25.2,46.4,94,94,31.2,16.6,12.2,5.0,78,87,65,2553.74
2018-12-28,8.0,10.8,2.6,4.4,7.9,-1.5,4.90,4.90,0.00,8.0,23.1,43.2,212,212,35.5,18.6,21.2,10.2,91,93,85,5278.06
2018-12-29,-1.9,4.6,-6.9,-6.8,-0.6,-11.2,0.00,0.00,0.00,0.0,23.8,43.2,305,305,27.9,13.7,11.5,4.7,67,86,51,16586.97
2018-12-30,-2.2,1.3,-6.2,-6.8,-4.1,-10.3,0.90,0.00,0.63,5.0,19.2,36.7,209,209,20.9,10.5,10.1,4.2,68,90,48,12327.16
2018-12-31,0.1,3.1,-3.3,-3.8,-0.8,-7.3,12.00,12.00,0.00,8.0,19.9,41.4,124,124,19.0,10.0,4.0,3.6,81,98,65,0.00
2019-01-01,-0.6,6.7,-6.8,-5.6,2.8,-11.7,3.70,3.70,0.00,4.0,24.8,72.0,317,317,36.2,16.4,15.8,6.2,75,99,52,22917.82
2019-01-02,-5.0,-1.2,-8.6,-9.2,-5.5,-12.8,1.50,0.00,1.05,5.0,12.8,24.1,108,108,15.6,7.5,5.8,3.2,73,94,63,8449.44
2019-01-03,-0.5,1.0,-1.5,-5.7,-4.2,-6.5,1.10,0.00,0.77,3.0,23.2,43.6,250,250,31.0,16.1,7.6,3.6,71,96,54,10252.59
2019-01-04,1.5,8.1,-1.5,-3.5,2.9,-7.0,0.00,0.00,0.00,0.0,25.3,47.2,239,239,32.8,17.4,11.2,6.3,75,90,51,28544.58
2019-01-05,0.5,6.7,-2.1,-3.4,3.3,-6.7,0.00,0.00,0.00,0.0,16.3,30.2,312,312,19.4,10.1,12.2,2.5,85,96,59,23915.10
2019-01-06,-0.7,2.4,-6.7,-5.8,-2.4,-11.5,0.30,0.00,0.21,2.0,18.7,35.3,337,337,29.4,15.4,14.8,8.9,70,89,55,4641.98
2019-01-07,-3.8,3.8,-8.2,-10.0,-1.5,-13.6,2.00,0.70,0.91,7.0,30.0,55.1,108,108,39.3,20.9,19.8,10.4,64,82,50,0.00
2019-01-08,4.6,8.8,1.9,1.3,4.9,-1.6,4.90,4.90,0.00,14.0,27.3,69.1,230,230,26.4,12.3,7.9,1.6,92,100,84,10800.00
2019-01-09,-0.9,2.7,-3.5,-7.2,-2.3,-10.4,1.10,0.30,0.56,6.0,33.0,64.8,300,300,44.4,23.5,23.8,12.8,70,90,51,20323.11
2019-01-10,-6.0,-3.1,-9.1,-12.8,-9.7,-15.5,0.00,0.00,0.00,0.0,28.3,53.6,314,314,44.9,23.4,32.8,17.7,61,68,51,23741.89
2019-01-11,-8.4,-4.0,-11.5,-13.5,-8.1,-17.0,0.00,0.00,0.00,0.0,20.6,38.2,337,337,22.1,10.1,8.3,2.5,56,69,36,27492.60
2019-01-12,-7.0,-3.3,-9.9,-11.6,-7.8,-14.4,0.00,0.00,0.00,0.0,13.5,24.5,25,25,16.6,7.6,7.2,2.6,57,71,42,22954.48
2019-01-13,-8.4,-5.0,-10.6,-13.5,-10.3,-15.8,0.00,0.00,0.00,0.0,13.1,27.7,50,50,20.3,9.9,9.7,5.3,52,77,35,28048.47
2019-01-14,-5.3,0.3,-9.8,-9.5,-3.9,-14.3,0.00,0.00,0.00,0.0,10.5,18.7,281,281,13.6,5.9,7.6,1.6,66,86,44,25970.24
2019-01-15,-1.9,1.2,-5.5,-6.9,-3.9,-9.8,0.00,0.00,0.00,0.0,20.1,36.4,236,236,26.1,14.1,13.3,7.0,73,85,61,2569.05
2019-01-16,-3.8,0.2,-10.1,-10.1,-5.7,-15.5,0.40,0.00,0.28,3.0,30.4,56.9,279,279,39.2,20.3,20.5,10.8,57,76,36,25968.41
2019-01-17,-8.0,-4.2,-12.7,-12.6,-8.1,-17.2,0.00,0.00,0.00,0.0,14.3,28.8,114,114,15.2,7.2,6.1,2.6,61,81,54,19099.13
2019-01-18,-2.4,0.7,-4.6,-7.2,-5.2,-9.6,1.20,0.00,0.84,6.0,22.4,42.5,291,291,22.9,11.9,5.0,1.0,65,88,43,8901.80
2019-01-19,-12.1,-6.7,-15.3,-18.0,-13.1,-21.8,6.00,0.00,4.27,16.0,20.2,38.9,22,22,30.4,15.3,24.5,11.9,66,73,57,0.00
2019-01-20,-16.7,-15.1,-19.1,-24.2,-22.2,-26.2,3.80,0.00,2.66,9.0,30.1,56.5,345,345,47.4,25.3,36.0,19.9,67,78,57,28423.85
2019-01-21,-16.4,-11.6,-20.6,-22.6,-18.0,-26.5,0.00,0.00,0.00,0.0,21.4,41.8,324,324,31.4,15.8,21.2,9.1,63,70,52,30313.16
2019-01-22,-11.8,-3.6,-19.6,-16.7,-8.2,-25.5,0.00,0.00,0.00,0.0,14.3,28.1,177,177,16.9,9.3,5.8,4.1,71,81,64,1354.17
2019-01-23,2.7,7.4,-2.0,-1.6,2.9,-7.4,15.10,9.10,4.20,23.0,24.6,45.0,199,199,30.2,16.3,15.1,7.1,88,96,66,0.00
2019-01-24,-0.1,5.1,-3.6,-5.1,1.0,-8.9,1.80,0.90,0.63,8.0,22.7,44.6,286,286,29.6,15.2,16.9,9.0,71,93,42,5006.67
2019-01-25,-6.0,-3.4,-9.7,-13.0,-8.7,-16.0,0.10,0.00,0.14,1.0,36.7,69.5,253,253,46.5,24.2,25.2,13.5,54,74,38,29375.57
2019-01-26,-9.8,-7.2,-13.0,-15.3,-12.9,-18.4,0.10,0.00,0.07,1.0,18.7,35.3,236,236,24.6,11.9,11.9,4.6,49,67,30,31024.97
2019-01-27,-9.2,-6.1,-14.6,-15.1,-9.6,-19.7,3.80,0.10,2.59,9.0,30.2,57.6,264,264,31.5,15.8,7.9,1.1,62,86,43,17816.53
2019-01-28,-12.6,-5.4,-18.9,-18.9,-11.6,-24.5,6.20,0.00,4.34,12.0,27.4,50.0,78,78,33.6,17.8,13.3,8.4,69,88,50,6555.62
2019-01-29,-6.0,0.7,-14.1,-12.4,-4.9,-20.8,5.50,0.00,3.85,8.0,29.4,52.6,214,214,41.0,21.7,30.6,16.4,72,96,53,16619.71
2019-01-30,-18.5,-15.2,-22.1,-25.6,-21.6,-29.2,0.00,0.00,0.00,0.0,36.1,63.4,241,241,39.3,21.8,20.9,10.5,65,76,45,31642.87
2019-01-31,-17.7,-14.1,-21.6,-25.0,-20.7,-29.3,0.20,0.00,0.14,2.0,28.1,50.8,244,244,42.0,23.2,26.6,15.5,64,74,49,19948.74
2019-02-01,-16.5,-10.1,-20.3,-21.9,-14.7,-26.1,0.00,0.00,0.00,0.0,16.6,27.7,248,248,19.7,10.9,11.9,5.5,67,76,49,31963.10
2019-02-02,-6.8,2.5,-18.0,-11.6,-2.2,-22.9,0.00,0.00,0.00,0.0,18.3,33.5,239,239,21.1,11.5,6.8,4.4,76,91,67,7775.14
2019-02-03,3.9,8.2,-0.9,0.0,3.2,-4.5,0.80,0.50,0.21,8.0,26.3,47.2,222,222,26.8,14.6,9.4,5.6,87,99,74,19419.58
2019-02-04,7.8,11.7,3.9,4.6,8.5,1.2,1.30,1.30,0.00,3.0,26.9,59.0,202,202,26.0,13.6,11.5,7.4,85,98,67,17980.64
2019-02-05,1.7,10.3,-6.8,-2.9,6.5,-11.8,0.80,0.80,0.00,1.0,24.0,54.7,305,305,32.8,16.3,20.9,11.2,75,92,49,21607.12
2019-02-06,-3.7,-1.5,-6.8,-8.4,-5.1,-11.6,11.00,9.60,0.98,12.0,21.2,40.0,63,63,26.4,12.9,15.8,7.2,85,94,62,0.00
2019-02-07,-1.0,2.8,-3.7,-4.8,0.1,-7.3,1.60,1.60,0.00,8.0,17.3,33.5,80,80,20.2,9.5,5.4,2.5,91,100,86,0.00
2019-02-08,-2.3,12.0,-8.9,-10.0,7.2,-17.1,1.10,0.70,0.28,8.0,38.6,72.4,257,257,62.4,32.7,30.6,19.9,59,93,40,125.30
2019-02-09,-6.9,-3.3,-9.7,-13.5,-9.2,-17.4,0.00,0.00,0.00,0.0,27.0,51.5,278,278,38.8,19.9,19.8,10.9,47,65,38,28364.07
2019-02-10,-6.3,-2.1,-9.7,-10.9,-6.2,-14.5,0.40,0.00,0.28,3.0,11.2,26.6,231,231,17.1,7.6,9.4,2.2,61,74,37,18388.36
2019-02-11,-4.7,-2.2,-6.7,-10.1,-8.3,-12.9,0.70,0.00,0.49,7.0,19.5,40.0,66,66,27.7,14.4,16.2,8.3,66,78,47,22772.19
2019-02-12,-4.3,0.2,-8.2,-11.0,-4.3,-14.6,25.70,1.80,16.73,17.0,37.4,68.0,88,88,47.8,25.9,33.5,16.1,80,99,50,0.00
2019-02-13,-2.5,1.8,-5.0,-8.7,-2.9,-10.6,3.90,0.60,2.31,22.0,28.9,52.9,242,242,43.8,22.8,27.4,9.9,76,99,58,4029.67
2019-02-14,-2.6,-0.1,-5.0,-7.2,-3.8,-10.7,0.10,0.00,0.07,1.0,18.4,34.6,192,192,23.6,12.2,18.0,6.9,80,90,71,21600.00
2019-02-15,-0.4,3.6,-6.1,-5.8,-1.0,-11.8,2.30,1.00,0.91,12.0,30.2,57.2,244,244,36.5,19.7,14.4,8.1,78,88,66,9987.30
2019-02-16,-5.5,-2.6,-10.8,-10.6,-7.2,-15.6,0.00,0.00,0.00,0.0,18.6,34.2,309,309,25.1,12.6,16.6,6.8,72,83,56,33219.48
2019-02-17,-10.9,-6.6,-18.2,-16.2,-12.3,-23.6,0.70,0.00,0.49,4.0,16.9,34.6,42,42,22.0,11.9,13.7,7.4,77,84,68,6021.99
2019-02-18,-9.0,-5.4,-13.3,-14.7,-10.8,-18.8,4.20,0.00,2.94,12.0,18.1,32.4,351,351,28.0,14.8,18.4,9.8,71,80,51,26617.54
2019-02-19,-10.4,-3.2,-15.0,-15.4,-7.8,-20.4,0.00,0.00,0.00,0.0,12.2,23.4,274,274,18.2,10.3,13.3,6.3,71,84,47,33903.09
2019-02-20,-7.9,-0.4,-18.2,-12.9,-4.3,-23.8,1.90,0.80,0.77,8.0,21.6,49.3,89,89,24.5,13.3,7.6,4.2,83,92,74,0.00
2019-02-21,1.6,3.6,-2.3,-3.6,-1.2,-6.7,0.80,0.80,0.00,2.0,25.2,47.9,259,259,36.5,19.2,16.2,6.9,76,92,61,16260.01
2019-02-22,-2.5,2.5,-8.7,-6.6,-1.1,-13.8,0.00,0.00,0.00,0.0,13.1,20.2,287,287,15.7,8.5,8.6,3.5,78,92,54,22042.90
2019-02-23,-3.2,1.3,-11.7,-7.9,-3.6,-16.6,0.00,0.00,0.00,0.0,18.8,35.6,76,76,24.4,13.0,9.4,3.7,84,92,74,27361.84
2019-02-24,2.6,9.4,-1.5,-3.2,4.5,-10.1,8.00,7.20,0.56,18.0,38.4,82.1,209,209,49.2,25.0,15.8,6.6,82,97,67,9205.89
2019-02-25,-5.2,-2.3,-8.1,-13.5,-10.9,-15.9,1.20,0.00,0.98,11.0,42.5,80.6,271,271,64.4,33.8,39.6,19.8,56,66,45,9169.37
2019-02-26,-8.5,-5.2,-10.9,-14.0,-10.5,-16.1,0.10,0.00,0.07,1.0,21.9,43.2,306,306,28.3,13.0,10.1,2.5,55,72,34,24522.08
2019-02-27,-10.0,-6.6,-12.5,-15.5,-12.3,-18.3,7.30,0.00,5.11,18.0,21.6,40.3,62,62,26.5,13.7,11.5,5.1,69,83,55,0.00
